title,abbr,key,category,parent,parent_key,description,url,jurisdiction,jurisdiction_code,source,source_url,address,contact,email,tags,created_at,updated_at
health unit board - chatham-kent,,on/health-unit-board-chatham-kent,agency,  health and long-term care,health-and-long-term-care,"  Boards of health are responsible for providing public health programs and services to the area communities in the health unit. The programs include healthy growth and development, healthy lifestyles, communicable disease control and healthy environment programs.",  N/A,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  .   . . .,,,,6/5/13,7/8/13
health unit board - eastern ontario,,on/health-unit-board-eastern-ontario,agency,  health and long-term care,health-and-long-term-care,"  Boards of health are responsible for providing public health programs and services to area communities in the health unit. The programs include healthy growth and development, healthy lifestyles, communicable disease control and healthy environment programs.",  www.eohu.ca/,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  .   . . .,,,,6/5/13,7/8/13
health unit board - elgin-st. thomas,,on/health-unit-board-elgin-st-thomas,agency,  health and long-term care,health-and-long-term-care,"  The Elgin-St. Thomas Health Unit is dedicated to building a healthy community by promoting and supporting the health of the people who live, work and play in Elgin County through the delivery of effective public health programs and services. Program and services are offered in areas such as reproductive health, parenting, food safety, environmental health, immunization, smoking awareness, infection control, and sexual health.",  www.elginhealth.on.ca,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  .   . . .,,,,6/5/13,7/8/13
health unit board - grey bruce,,on/health-unit-board-grey-bruce,agency,  health and long-term care,health-and-long-term-care,  Boards of health are responsible for providing public health programs and services to the area communities in the health unit. The programs include healthy growth and development including family health; healthy lifestyles; chronic diseases and injury prevention; infectious diseases prevention and protection; health hazard investigation; environment programs and public health program planning and evaluation. The health unit delivers legislated public health programs and services under the leadership of the Medical Officer of Health and governance of the Board of Health.,  www.publichealthgreybruce.on.ca,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  101 17th St E   Owen Sound N4K 0A5 ON,,,,6/5/13,7/8/13
"health unit board - haliburton, kawartha and pine ridge district",,on/health-unit-board-haliburton-kawartha-and-pine-ridge-district,agency,  health and long-term care,health-and-long-term-care,"  Boards of health are responsible for providing public health programs and services to the area communities in the health unit. The programs include healthy growth and development, healthy lifestyles, communicable disease control and healthy environment programs.",  www.hkpr.on.ca,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  .   . . .,,,,6/5/13,7/8/13
health unit board - hastings and prince edward counties,,on/health-unit-board-hastings-and-prince-edward-counties,agency,  health and long-term care,health-and-long-term-care,"  Boards of health are responsible for providing public health programs and services to the area communities in the health unit. The programs include healthy growth and development, healthy lifestyles, communicable disease control and healthy environment programs.",  www.hpechu.on.ca,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  .   . . .,,,,6/5/13,7/8/13
health unit board - huron county,,on/health-unit-board-huron-county,agency,  health and long-term care,health-and-long-term-care,"  Boards of health are responsible for providing public health programs and services to the area communities in the health unit. The programs include healthy growth and development, healthy lifestyles, communicable disease control and healthy environment programs.",  www.huroncounty.ca/health/,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  .   . . .,,,,6/5/13,7/8/13
"health unit board - kingston, frontenac and lennox and addington",,on/health-unit-board-kingston-frontenac-and-lennox-and-addington,agency,  health and long-term care,health-and-long-term-care,"  Boards of health are responsible for providing public health programs and services to the area communities in the health unit. The programs include healthy growth and development, healthy lifestyles, communicable disease control and healthy environment programs.",  www.kflapublichealth.ca/,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  .   . . .,,,,6/5/13,7/8/13
health unit board - lambton,,on/health-unit-board-lambton,agency,  health and long-term care,health-and-long-term-care,"  Boards of health are responsible for providing public health programs and services to the area communities in the health unit. The programs include healthy growth and development, healthy lifestyles, communicable disease control and healthy environment programs.",  www.lambtonhealth.on.ca,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  .   . . .,"-, -",,,6/5/13,7/8/13
"health unit board - leeds, grenville and lanark district",,on/health-unit-board-leeds-grenville-and-lanark-district,agency,  health and long-term care,health-and-long-term-care,"  Boards of health are responsible for providing public health programs and services to the area communities in the health unit. The programs include healthy growth and development, healthy lifestyles, communicable disease control and healthy environment programs.",  www.healthunit.org,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  .   . . .,,,,6/5/13,7/8/13
health unit board - middlesex-london district,,on/health-unit-board-middlesex-london-district,agency,  health and long-term care,health-and-long-term-care,"  Boards of health are responsible for providing public health programs and services to the area communities in the health unit. The programs include healthy growth and development, healthy lifestyles, communicable disease control and healthy environment programs.",  www.healthunit.com,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  50 King Street   London N6A 5L7 ON,,,,6/5/13,7/8/13
health unit board - north bay parry sound district,,on/health-unit-board-north-bay-parry-sound-district,agency,  health and long-term care,health-and-long-term-care,"  Boards of health are responsible for providing public health programs and services to the area communities in the health unit. The programs include healthy growth and development, healthy lifestyles, communicable disease control and healthy environment programs.",  www.healthunit.biz/,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  .   . . .,,,,6/5/13,7/8/13
health unit board - northwestern,,on/health-unit-board-northwestern,agency,  health and long-term care,health-and-long-term-care,"  Boards of health are responsible for providing public health programs and services to the area communities in the health unit. The programs include healthy growth and development, healthy lifestyles, communicable disease control and healthy environment programs.",  www.nwhu.on.ca,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  .   . . .,,,,6/5/13,7/8/13
